Trans Date,Store,Store Name,City,Brand,Txn,NetAmount,DiscAmount,Dine In Sale,Dine In Trans,Delivery Sale,Delivery Trans,3rd Party Sale,3rd Party Trans,Take Away Sale,Take Away Trans
29-12-2020,BAN034,Dark Kitchen HSR,Bangalore,Combo,5,11910.04,2571.96,0,119,0,0,28455,188,1746,152
30-12-2020,BAN034,Dark Kitchen HSR,Bangalore,Combo,4,10369.18,1660.82,0,106,0,0,15769,180,4027,146
31-12-2020,BAN034,Dark Kitchen HSR,Bangalore,Combo,10,33477.57,6032.43,0,173,0,0,20811,186,3758,117
01-12-2020,BAN038,Metro Cash & Carry Electronic City,Bangalore,Wow! Momo,77,13877.22,571.6,3367.82,197,0,0,24354,192,5896,144
02-12-2020,BAN038,Metro Cash & Carry Electronic City,Bangalore,Wow! Momo,43,7774.43,668.1,5578.53,160,0,0,27504,158,7535,196
03-12-2020,BAN038,Metro Cash & Carry Electronic City,Bangalore,Wow! Momo,28,6430.57,371.71,4258.27,106,0,0,20657,173,2754,109
04-12-2020,BAN038,Metro Cash & Carry Electronic City,Bangalore,Wow! Momo,45,8992.71,1342.85,5135.55,111,0,0,20398,117,2532,191
05-12-2020,BAN038,Metro Cash & Carry Electronic City,Bangalore,Wow! Momo,53,11474.08,82,9826.07,157,0,0,12689,159,7495,170
06-12-2020,BAN038,Metro Cash & Carry Electronic City,Bangalore,Wow! Momo,51,8803.07,535.1,6849.17,193,0,0,14522,195,6484,154
07-12-2020,BAN038,Metro Cash & Carry Electronic City,Bangalore,Wow! Momo,41,8158.12,804.68,4307.6,191,0,0,19221,170,1206,128
08-12-2020,BAN038,Metro Cash & Carry Electronic City,Bangalore,Wow! Momo,47,8630.4,499.8,7004.2,107,0,0,19765,191,1701,150
09-12-2020,BAN038,Metro Cash & Carry Electronic City,Bangalore,Wow! Momo,40,9678.67,369,7016.67,137,0,0,11169,195,2835,139
10-12-2020,BAN038,Metro Cash & Carry Electronic City,Bangalore,Wow! Momo,29,5805.4,285.8,4026.74,116,0,0,19641,130,6261,137
11-12-2020,BAN038,Metro Cash & Carry Electronic City,Bangalore,Wow! Momo,64,13566.56,1998.25,7259.15,110,0,0,20113,115,2325,141
12-12-2020,BAN038,Metro Cash & Carry Electronic City,Bangalore,Wow! Momo,77,15725.07,640,11729.51,114,0,0,13836,128,7158,177
13-12-2020,BAN038,Metro Cash & Carry Electronic City,Bangalore,Wow! Momo,65,11062.73,897.9,8526.73,181,0,0,28927,133,2005,107
14-12-2020,BAN038,Metro Cash & Carry Electronic City,Bangalore,Wow! Momo,15,3631.85,394.8,815.75,151,0,0,11321,172,4135,158
15-12-2020,BAN038,Metro Cash & Carry Electronic City,Bangalore,Wow! Momo,93,17434.57,544.2,4645.68,117,0,0,24055,101,2844,151
16-12-2020,BAN038,Metro Cash & Carry Electronic City,Bangalore,Wow! Momo,22,3283.03,100,2801.03,195,0,0,29118,183,7800,150
17-12-2020,BAN038,Metro Cash & Carry Electronic City,Bangalore,Wow! Momo,37,7175.3,434.5,5924.42,174,0,0,19609,138,5084,199
18-12-2020,BAN038,Metro Cash & Carry Electronic City,Bangalore,Wow! Momo,42,10384.62,606.81,6365.24,105,0,0,25668,161,4888,191
19-12-2020,BAN038,Metro Cash & Carry Electronic City,Bangalore,Wow! Momo,52,9909.16,1332.5,6132.48,199,0,0,13028,112,5860,160
20-12-2020,BAN038,Metro Cash & Carry Electronic City,Bangalore,Wow! Momo,70,11706.01,1199.8,9303.86,179,0,0,26873,130,6155,141
21-12-2020,BAN038,Metro Cash & Carry Electronic City,Bangalore,Wow! Momo,37,8404.83,613,4609.64,118,0,0,21854,110,2147,111
22-12-2020,BAN038,Metro Cash & Carry Electronic City,Bangalore,Wow! Momo,41,8386.11,666.27,5427.18,139,0,0,12864,134,6299,152
23-12-2020,BAN038,Metro Cash & Carry Electronic City,Bangalore,Wow! Momo,36,6905.56,497.1,4463.71,184,0,0,27469,163,1082,123
24-12-2020,BAN038,Metro Cash & Carry Electronic City,Bangalore,Wow! Momo,38,8508.41,431.4,7461.79,105,0,0,23060,103,3159,151
25-12-2020,BAN038,Metro Cash & Carry Electronic City,Bangalore,Wow! Momo,50,10432.48,1189.68,5382.94,168,0,0,16417,173,7264,161
26-12-2020,BAN038,Metro Cash & Carry Electronic City,Bangalore,Wow! Momo,56,11248.8,788.4,8359,157,0,0,22752,178,3569,151
27-12-2020,BAN038,Metro Cash & Carry Electronic City,Bangalore,Wow! Momo,46,9051.72,464,7479.53,151,0,0,19540,107,4452,190
28-12-2020,BAN038,Metro Cash & Carry Electronic City,Bangalore,Wow! Momo,33,8827.23,968,4069.97,181,0,0,18559,118,4374,154
29-12-2020,BAN038,Metro Cash & Carry Electronic City,Bangalore,Wow! Momo,37,6730.02,1040.47,0,139,0,0,15466,122,5223,112
30-12-2020,BAN038,Metro Cash & Carry Electronic City,Bangalore,Wow! Momo,41,9760.93,569.4,5453.31,118,0,0,20377,113,7072,149
31-12-2020,BAN038,Metro Cash & Carry Electronic City,Bangalore,Wow! Momo,51,11188.99,653,8474.56,136,0,0,21403,115,7005,107
01-12-2020,BAN042,Royal meenakshi Mall,Bangalore,Wow! Momo,58,11448.35,674.6,3205.95,153,0,0,11221,137,4376,149
02-12-2020,BAN042,Royal meenakshi Mall,Bangalore,Wow! Momo,12,2002.9,183.1,1281,121,0,0,24781,174,6774,110
03-12-2020,BAN042,Royal meenakshi Mall,Bangalore,Wow! Momo,16,2791.9,440,1730.9,127,0,0,22742,179,1542,125
04-12-2020,BAN042,Royal meenakshi Mall,Bangalore,Wow! Momo,53,12134.52,2317.6,2902,182,0,0,29267,114,1246,156
05-12-2020,BAN042,Royal meenakshi Mall,Bangalore,Wow! Momo,43,8154.35,345.6,5883.95,184,0,0,17174,160,7471,124
06-12-2020,BAN042,Royal meenakshi Mall,Bangalore,Wow! Momo,55,11957,260,10712,190,0,0,17718,154,1498,109
07-12-2020,BAN042,Royal meenakshi Mall,Bangalore,Wow! Momo,20,3666.8,343.2,2950,180,0,0,22165,142,5537,129
08-12-2020,BAN042,Royal meenakshi Mall,Bangalore,Wow! Momo,25,6218.94,521.2,2144.63,133,0,0,28438,100,6917,154
09-12-2020,BAN042,Royal meenakshi Mall,Bangalore,Wow! Momo,23,4431.99,873.2,1893,139,0,0,29131,114,7531,146
10-12-2020,BAN042,Royal meenakshi Mall,Bangalore,Wow! Momo,26,6146.82,489.27,3331.9,136,0,0,22327,199,6737,113
11-12-2020,BAN042,Royal meenakshi Mall,Bangalore,Wow! Momo,41,8570.53,1056.85,5087,113,0,0,10369,127,7875,165
12-12-2020,BAN042,Royal meenakshi Mall,Bangalore,Wow! Momo,63,12993.29,1049.8,9200.9,132,0,0,25993,148,2624,126
13-12-2020,BAN042,Royal meenakshi Mall,Bangalore,Wow! Momo,68,13576.05,418.7,10543.5,119,0,0,19377,152,7051,188
14-12-2020,BAN042,Royal meenakshi Mall,Bangalore,Wow! Momo,23,3837.4,343.6,3371,200,0,0,13719,161,2973,106
15-12-2020,BAN042,Royal meenakshi Mall,Bangalore,Wow! Momo,71,13002,299.2,4093.01,140,0,0,13945,100,7343,116
16-12-2020,BAN042,Royal meenakshi Mall,Bangalore,Wow! Momo,22,3976.4,237.6,3208,154,0,0,22011,141,6703,145
17-12-2020,BAN042,Royal meenakshi Mall,Bangalore,Wow! Momo,16,4264.66,532,2149.47,131,0,0,20091,172,2038,198
18-12-2020,BAN042,Royal meenakshi Mall,Bangalore,Wow! Momo,38,6555.75,443.2,4068.95,177,0,0,28892,133,6913,100
19-12-2020,BAN042,Royal meenakshi Mall,Bangalore,Wow! Momo,41,7310.35,1160.03,4347,127,0,0,27716,107,4420,196
20-12-2020,BAN042,Royal meenakshi Mall,Bangalore,Wow! Momo,48,10727.91,310.99,8882.9,190,0,0,17483,103,5411,119
21-12-2020,BAN042,Royal meenakshi Mall,Bangalore,Wow! Momo,30,5640,411,4538,110,0,0,22558,139,4215,154
22-12-2020,BAN042,Royal meenakshi Mall,Bangalore,Wow! Momo,25,4347.47,217.1,2462,107,0,0,15471,170,3924,147
23-12-2020,BAN042,Royal meenakshi Mall,Bangalore,Wow! Momo,30,4738.5,618.5,3725,162,0,0,19833,187,3957,134
24-12-2020,BAN042,Royal meenakshi Mall,Bangalore,Wow! Momo,39,7700.56,441,5537,188,0,0,23030,178,6054,122
25-12-2020,BAN042,Royal meenakshi Mall,Bangalore,Wow! Momo,65,13182.99,642.33,12204.95,152,0,0,16868,160,3574,152
26-12-2020,BAN042,Royal meenakshi Mall,Bangalore,Wow! Momo,59,10907.36,678.92,8631.9,188,0,0,27567,133,5167,120
27-12-2020,BAN042,Royal meenakshi Mall,Bangalore,Wow! Momo,63,12534.4,878.36,9874,183,0,0,24014,144,1621,161
28-12-2020,BAN042,Royal meenakshi Mall,Bangalore,Wow! Momo,39,8770.92,806.46,5034,105,0,0,28683,167,1758,177
29-12-2020,BAN042,Royal meenakshi Mall,Bangalore,Wow! Momo,36,7594.19,572,0,150,0,0,24381,125,7851,110
30-12-2020,BAN042,Royal meenakshi Mall,Bangalore,Wow! Momo,23,5059.66,901.8,2417.9,106,0,0,29028,180,5416,155
31-12-2020,BAN042,Royal meenakshi Mall,Bangalore,Wow! Momo,25,6339.6,524.4,3829,146,0,0,13259,129,2178,182
01-12-2020,BAN043,Basaveshwar nagar,Bangalore,Wow! Momo,124,23208.74,946.4,2853.38,193,0,0,26407,143,7521,147
02-12-2020,BAN043,Basaveshwar nagar,Bangalore,Wow! Momo,45,11045.79,1220.3,4855.09,103,0,0,24050,197,1356,143
03-12-2020,BAN043,Basaveshwar nagar,Bangalore,Wow! Momo,61,13687.98,1456.63,4765.66,161,0,0,24811,104,3583,136
04-12-2020,BAN043,Basaveshwar nagar,Bangalore,Wow! Momo,99,20671.61,4007.6,5694.83,172,0,0,16618,147,2699,185
05-12-2020,BAN043,Basaveshwar nagar,Bangalore,Wow! Momo,59,14211.34,918.8,6199.95,196,0,0,16134,167,3799,144
06-12-2020,BAN043,Basaveshwar nagar,Bangalore,Wow! Momo,66,15659.68,1898.05,7335.7,139,0,0,24607,141,1164,119
07-12-2020,BAN043,Basaveshwar nagar,Bangalore,Wow! Momo,62,11727.31,1060.97,4676.71,122,0,0,14912,156,5921,127
08-12-2020,BAN043,Basaveshwar nagar,Bangalore,Wow! Momo,75,18526.15,1805.8,8041.95,189,0,0,13425,197,3499,156
09-12-2020,BAN043,Basaveshwar nagar,Bangalore,Wow! Momo,67,17268.47,1614.27,7486.41,195,0,0,26281,190,2205,171
10-12-2020,BAN043,Basaveshwar nagar,Bangalore,Wow! Momo,56,11759.96,1621.36,4227.8,196,0,0,19717,163,5789,173
11-12-2020,BAN043,Basaveshwar nagar,Bangalore,Wow! Momo,113,23280.87,3636.15,9411.46,193,0,0,15905,108,2280,102
12-12-2020,BAN043,Basaveshwar nagar,Bangalore,Wow! Momo,66,15899.04,1655.47,6996.32,109,0,0,15177,123,6717,184
13-12-2020,BAN043,Basaveshwar nagar,Bangalore,Wow! Momo,82,17723.48,965.27,11364.8,172,0,0,18968,111,5223,176
14-12-2020,BAN043,Basaveshwar nagar,Bangalore,Wow! Momo,54,10218.51,1453.37,5139.47,104,0,0,18865,104,7705,162
15-12-2020,BAN043,Basaveshwar nagar,Bangalore,Wow! Momo,42,8172.67,0,5994.67,168,0,0,12585,133,2829,121
16-12-2020,BAN043,Basaveshwar nagar,Bangalore,Wow! Momo,170,32580.04,2186.24,5571.38,178,0,0,27675,167,5523,123
17-12-2020,BAN043,Basaveshwar nagar,Bangalore,Wow! Momo,59,13035.7,1107.11,5124.31,169,0,0,17570,125,7446,182
18-12-2020,BAN043,Basaveshwar nagar,Bangalore,Wow! Momo,68,15349.48,1220,6304.23,132,0,0,13607,175,2006,190
19-12-2020,BAN043,Basaveshwar nagar,Bangalore,Wow! Momo,77,15710.19,2407.09,7679.57,170,0,0,19293,155,3328,134
20-12-2020,BAN043,Basaveshwar nagar,Bangalore,Wow! Momo,59,13103.62,1258.9,6307.76,179,0,0,24859,122,6564,141
21-12-2020,BAN043,Basaveshwar nagar,Bangalore,Wow! Momo,56,13325.45,1250.97,5678.04,150,0,0,21343,138,4587,105
22-12-2020,BAN043,Basaveshwar nagar,Bangalore,Wow! Momo,64,16576.38,1258.88,7022.31,147,0,0,23332,137,4802,145
23-12-2020,BAN043,Basaveshwar nagar,Bangalore,Wow! Momo,53,10066.59,736.04,5512.68,184,0,0,27152,183,2198,159
24-12-2020,BAN043,Basaveshwar nagar,Bangalore,Wow! Momo,60,12425.18,1809.67,5177.28,191,0,0,10545,113,4472,195
25-12-2020,BAN043,Basaveshwar nagar,Bangalore,Wow! Momo,58,13063.65,1575.97,4984.81,125,0,0,16800,163,3608,144
26-12-2020,BAN043,Basaveshwar nagar,Bangalore,Wow! Momo,72,16662.54,4108.12,4237.71,153,0,0,26849,150,4814,142
27-12-2020,BAN043,Basaveshwar nagar,Bangalore,Wow! Momo,58,11877.52,1906.33,3811.28,179,0,0,14038,149,1790,110
28-12-2020,BAN043,Basaveshwar nagar,Bangalore,Wow! Momo,51,10353.32,1631.2,4057.33,198,0,0,16965,134,2544,192
29-12-2020,BAN043,Basaveshwar nagar,Bangalore,Wow! Momo,52,10585.05,1151,0,197,0,0,14372,196,5545,126
30-12-2020,BAN043,Basaveshwar nagar,Bangalore,Wow! Momo,51,10497.06,1292.4,4514.46,169,0,0,22293,193,2599,184
31-12-2020,BAN043,Basaveshwar nagar,Bangalore,Wow! Momo,72,16462.39,2327.56,6802.07,174,0,0,11598,171,1002,186
01-12-2020,BAN044,Metro Cash and Carry Mahadevapur,Bangalore,Wow! Momo,46,11004.2,334.54,2713.74,107,0,0,20383,122,5508,171
02-12-2020,BAN044,Metro Cash and Carry Mahadevapur,Bangalore,Wow! Momo,31,7349.46,474.2,4300.66,131,0,0,29882,155,1711,145
03-12-2020,BAN044,Metro Cash and Carry Mahadevapur,Bangalore,Wow! Momo,26,6746.89,435,4559.51,123,0,0,14729,167,6671,139
04-12-2020,BAN044,Metro Cash and Carry Mahadevapur,Bangalore,Wow! Momo,43,9703.33,1435.02,5181.95,101,0,0,13771,130,5520,168
05-12-2020,BAN044,Metro Cash and Carry Mahadevapur,Bangalore,Wow! Momo,43,11837,318.3,8294.3,191,0,0,14940,160,5428,195
06-12-2020,BAN044,Metro Cash and Carry Mahadevapur,Bangalore,Wow! Momo,52,13154.77,497.28,9545.67,131,0,0,22690,121,3552,174
07-12-2020,BAN044,Metro Cash and Carry Mahadevapur,Bangalore,Wow! Momo,22,4234.41,252.2,3533.9,108,0,0,25335,112,1517,188
08-12-2020,BAN044,Metro Cash and Carry Mahadevapur,Bangalore,Wow! Momo,25,6019.21,525.92,2949.13,127,0,0,28062,145,7576,124
09-12-2020,BAN044,Metro Cash and Carry Mahadevapur,Bangalore,Wow! Momo,34,6769.16,782.2,4016.36,106,0,0,21628,199,1481,160
10-12-2020,BAN044,Metro Cash and Carry Mahadevapur,Bangalore,Wow! Momo,28,7006.72,746.6,3964.13,123,0,0,26171,136,7424,153
11-12-2020,BAN044,Metro Cash and Carry Mahadevapur,Bangalore,Wow! Momo,49,10522.68,1342.9,4722.03,139,0,0,27772,140,1367,196
12-12-2020,BAN044,Metro Cash and Carry Mahadevapur,Bangalore,Wow! Momo,68,14711.31,531,9444.83,159,0,0,17313,195,6843,177
13-12-2020,BAN044,Metro Cash and Carry Mahadevapur,Bangalore,Wow! Momo,46,9626.2,334.2,7773.4,147,0,0,15177,179,3901,162
14-12-2020,BAN044,Metro Cash and Carry Mahadevapur,Bangalore,Wow! Momo,31,6607.53,933.26,2780.19,163,0,0,25519,178,3325,103
15-12-2020,BAN044,Metro Cash and Carry Mahadevapur,Bangalore,Wow! Momo,57,15697.27,622,3633.89,139,0,0,23461,172,7987,168
16-12-2020,BAN044,Metro Cash and Carry Mahadevapur,Bangalore,Wow! Momo,28,7557.81,375.69,4074.23,174,0,0,29574,190,5395,130
17-12-2020,BAN044,Metro Cash and Carry Mahadevapur,Bangalore,Wow! Momo,32,7504.55,394.6,4388.96,178,0,0,15749,140,4235,159
18-12-2020,BAN044,Metro Cash and Carry Mahadevapur,Bangalore,Wow! Momo,47,10514.11,868.1,5744.12,116,0,0,20265,190,6710,126
19-12-2020,BAN044,Metro Cash and Carry Mahadevapur,Bangalore,Wow! Momo,67,15127.74,899.16,11131.53,117,0,0,24003,115,7010,174
20-12-2020,BAN044,Metro Cash and Carry Mahadevapur,Bangalore,Wow! Momo,44,9300.51,515,6173.94,164,0,0,24237,181,3967,114
21-12-2020,BAN044,Metro Cash and Carry Mahadevapur,Bangalore,Wow! Momo,26,5540.09,1109.42,2895,113,0,0,11009,136,6918,106
22-12-2020,BAN044,Metro Cash and Carry Mahadevapur,Bangalore,Wow! Momo,34,7403.29,682.33,3729.11,108,0,0,11250,172,2465,120
23-12-2020,BAN044,Metro Cash and Carry Mahadevapur,Bangalore,Wow! Momo,37,7633.72,739.93,4699.27,130,0,0,26684,101,3816,163
24-12-2020,BAN044,Metro Cash and Carry Mahadevapur,Bangalore,Wow! Momo,45,9396.64,461.6,7433.24,125,0,0,12867,148,1992,147
25-12-2020,BAN044,Metro Cash and Carry Mahadevapur,Bangalore,Wow! Momo,43,7188.02,919.2,4019.84,120,0,0,22836,153,7692,150
26-12-2020,BAN044,Metro Cash and Carry Mahadevapur,Bangalore,Wow! Momo,49,10718.56,3134,6798.13,188,0,0,21053,169,6989,175
27-12-2020,BAN044,Metro Cash and Carry Mahadevapur,Bangalore,Wow! Momo,45,11479.3,1345.2,7897.6,197,0,0,15036,149,1753,106
28-12-2020,BAN044,Metro Cash and Carry Mahadevapur,Bangalore,Wow! Momo,36,6591.98,1266.08,4020.68,175,0,0,15145,170,2246,111
29-12-2020,BAN044,Metro Cash and Carry Mahadevapur,Bangalore,Wow! Momo,30,6786.52,762.76,0,136,0,0,23066,196,4983,137
30-12-2020,BAN044,Metro Cash and Carry Mahadevapur,Bangalore,Wow! Momo,35,8594.46,372,6610.46,161,0,0,23074,140,7360,128
31-12-2020,BAN044,Metro Cash and Carry Mahadevapur,Bangalore,Wow! Momo,43,11470.28,1682.41,4865.8,145,0,0,16122,177,2033,144
01-12-2020,BAN045,Metro Cash and Carry Kanakapura,Bangalore,Wow! Momo,82,15982.55,766.4,4638.95,120,0,0,24767,150,6157,189
02-12-2020,BAN045,Metro Cash and Carry Kanakapura,Bangalore,Wow! Momo,35,6783.27,1106.8,3652.8,146,0,0,10974,193,6224,186
03-12-2020,BAN045,Metro Cash and Carry Kanakapura,Bangalore,Wow! Momo,36,7737.26,779.4,3959.28,119,0,0,29488,163,1224,189
04-12-2020,BAN045,Metro Cash and Carry Kanakapura,Bangalore,Wow! Momo,42,10117.78,947.6,4881.7,133,0,0,15504,111,2579,162
05-12-2020,BAN045,Metro Cash and Carry Kanakapura,Bangalore,Wow! Momo,51,11431.81,748.32,7151.75,158,0,0,14006,166,2793,185
06-12-2020,BAN045,Metro Cash and Carry Kanakapura,Bangalore,Wow! Momo,67,14605.81,767.39,10173.18,169,0,0,14776,187,3384,137
07-12-2020,BAN045,Metro Cash and Carry Kanakapura,Bangalore,Wow! Momo,27,7426.46,500,4251.56,183,0,0,17016,198,6310,186
08-12-2020,BAN045,Metro Cash and Carry Kanakapura,Bangalore,Wow! Momo,35,6799.15,497.7,4301.95,196,0,0,20615,126,5250,120
09-12-2020,BAN045,Metro Cash and Carry Kanakapura,Bangalore,Wow! Momo,32,6654.28,264.8,5314.08,164,0,0,27717,151,3148,130
10-12-2020,BAN045,Metro Cash and Carry Kanakapura,Bangalore,Wow! Momo,26,4879.8,323.8,3311.6,145,0,0,14807,146,5521,191
11-12-2020,BAN045,Metro Cash and Carry Kanakapura,Bangalore,Wow! Momo,53,11819.05,1828.67,4395.03,115,0,0,24471,142,2868,120
12-12-2020,BAN045,Metro Cash and Carry Kanakapura,Bangalore,Wow! Momo,48,10283.83,298,8412.83,105,0,0,26581,159,1170,119
13-12-2020,BAN045,Metro Cash and Carry Kanakapura,Bangalore,Wow! Momo,63,12279.31,90,9241.93,105,0,0,13803,106,2344,156
14-12-2020,BAN045,Metro Cash and Carry Kanakapura,Bangalore,Wow! Momo,32,6636.44,522.7,3661.95,173,0,0,26902,104,6930,188
15-12-2020,BAN045,Metro Cash and Carry Kanakapura,Bangalore,Wow! Momo,95,19384.69,160,5172.5,142,0,0,21007,152,4193,104
16-12-2020,BAN045,Metro Cash and Carry Kanakapura,Bangalore,Wow! Momo,37,7195.34,617.03,4246.99,165,0,0,11539,187,1222,170
17-12-2020,BAN045,Metro Cash and Carry Kanakapura,Bangalore,Wow! Momo,39,8138.3,514.5,5262.8,123,0,0,19272,125,5405,140
18-12-2020,BAN045,Metro Cash and Carry Kanakapura,Bangalore,Wow! Momo,47,10103.56,628.77,6713.95,138,0,0,18365,126,3296,148
19-12-2020,BAN045,Metro Cash and Carry Kanakapura,Bangalore,Wow! Momo,63,11124.78,1483.5,7366.9,147,0,0,24528,165,6587,188
20-12-2020,BAN045,Metro Cash and Carry Kanakapura,Bangalore,Wow! Momo,49,11068.55,766.2,8343.75,162,0,0,17443,173,6979,116
21-12-2020,BAN045,Metro Cash and Carry Kanakapura,Bangalore,Wow! Momo,38,7676.7,1200,3941.7,158,0,0,29152,131,3726,181
22-12-2020,BAN045,Metro Cash and Carry Kanakapura,Bangalore,Wow! Momo,33,7292.92,264,5266.95,165,0,0,10028,159,3187,130
23-12-2020,BAN045,Metro Cash and Carry Kanakapura,Bangalore,Wow! Momo,28,4376.24,329,3248.38,112,0,0,16105,193,1033,104
24-12-2020,BAN045,Metro Cash and Carry Kanakapura,Bangalore,Wow! Momo,42,9176.33,795,5510.23,147,0,0,18895,173,5882,182
25-12-2020,BAN045,Metro Cash and Carry Kanakapura,Bangalore,Wow! Momo,45,10318.91,50,9191.91,114,0,0,16548,139,4865,176
26-12-2020,BAN045,Metro Cash and Carry Kanakapura,Bangalore,Wow! Momo,58,10801.08,3313.2,7182.54,126,0,0,25702,144,2286,171
27-12-2020,BAN045,Metro Cash and Carry Kanakapura,Bangalore,Wow! Momo,58,11551.21,810,8675.12,105,0,0,13058,170,5142,169
28-12-2020,BAN045,Metro Cash and Carry Kanakapura,Bangalore,Wow! Momo,38,9150.87,760,5942.87,122,0,0,22651,122,3390,161
29-12-2020,BAN045,Metro Cash and Carry Kanakapura,Bangalore,Wow! Momo,49,12040.06,685.66,0,165,0,0,23880,182,7513,119
30-12-2020,BAN045,Metro Cash and Carry Kanakapura,Bangalore,Wow! Momo,56,11675.71,350.07,10158.21,107,0,0,12199,180,5430,156
31-12-2020,BAN045,Metro Cash and Carry Kanakapura,Bangalore,Wow! Momo,46,11586.6,1107.8,7173.46,105,0,0,19607,166,5905,117
01-12-2020,BAN052,DLF -Holimavu,Bangalore,Combo,16,5705.7,929.3,5705.7,188,0,0,26646,199,6622,165
02-12-2020,BAN052,DLF -Holimavu,Bangalore,Combo,17,5511.33,1372.38,3482.6,164,0,0,22637,127,6918,143
03-12-2020,BAN052,DLF -Holimavu,Bangalore,Combo,26,6488.2,964.82,4109.2,154,0,0,23074,188,5619,142
04-12-2020,BAN052,DLF -Holimavu,Bangalore,Combo,40,13540,1681.26,7581.2,104,0,0,18975,100,5670,199
05-12-2020,BAN052,DLF -Holimavu,Bangalore,Combo,35,12861.08,1603.42,10062.5,156,0,0,11932,108,5233,182
06-12-2020,BAN052,DLF -Holimavu,Bangalore,Combo,31,12973.31,2369.48,8163.63,188,0,0,11267,165,5111,167
07-12-2020,BAN052,DLF -Holimavu,Bangalore,Combo,29,8054.13,1402.91,5399.25,173,0,0,14501,186,2493,116
08-12-2020,BAN052,DLF -Holimavu,Bangalore,Combo,22,5811.1,1406.92,4461,136,0,0,19081,153,3723,181
09-12-2020,BAN052,DLF -Holimavu,Bangalore,Combo,28,9568.02,960.04,6593.7,171,0,0,26408,155,2817,106
10-12-2020,BAN052,DLF -Holimavu,Bangalore,Combo,24,7888.39,1308.61,5138.7,184,0,0,11345,128,6886,104
11-12-2020,BAN052,DLF -Holimavu,Bangalore,Combo,35,13432.5,1855.37,10076.49,141,0,0,20910,180,6142,145
12-12-2020,BAN052,DLF -Holimavu,Bangalore,Combo,24,11215,1998.58,8223.22,125,0,0,21526,138,7583,131
13-12-2020,BAN052,DLF -Holimavu,Bangalore,Combo,44,13203.67,1459.34,7931.22,149,0,0,17295,162,1267,198
14-12-2020,BAN052,DLF -Holimavu,Bangalore,Combo,25,6216.31,1653.7,3877.8,135,0,0,22528,137,4271,118
15-12-2020,BAN052,DLF -Holimavu,Bangalore,Combo,35,9251.99,3889.21,3303.05,143,0,0,26004,148,6550,167
16-12-2020,BAN052,DLF -Holimavu,Bangalore,Combo,23,8878.24,2604.76,5089.9,140,0,0,18164,107,1547,142
17-12-2020,BAN052,DLF -Holimavu,Bangalore,Combo,25,7266.01,937.99,4695.1,100,0,0,16088,110,2848,113
18-12-2020,BAN052,DLF -Holimavu,Bangalore,Combo,24,8167.4,1434.66,4756.2,196,0,0,17906,173,5685,105
19-12-2020,BAN052,DLF -Holimavu,Bangalore,Combo,39,12388.92,1229.11,8681,118,0,0,20588,200,1609,195
20-12-2020,BAN052,DLF -Holimavu,Bangalore,Combo,39,16301.8,1455.21,12288.2,126,0,0,24654,164,4955,193
21-12-2020,BAN052,DLF -Holimavu,Bangalore,Combo,19,5699.02,437.36,3239.9,147,0,0,22097,155,6761,164
22-12-2020,BAN052,DLF -Holimavu,Bangalore,Combo,21,7791.87,887.14,5884,108,0,0,12786,151,6051,136
23-12-2020,BAN052,DLF -Holimavu,Bangalore,Combo,29,9313.3,1145.76,6706.3,152,0,0,26903,130,2158,128
24-12-2020,BAN052,DLF -Holimavu,Bangalore,Combo,28,12972.44,1883.99,4312.2,104,0,0,29133,150,1846,117
25-12-2020,BAN052,DLF -Holimavu,Bangalore,Combo,45,15089.9,2205.19,8510.93,107,0,0,11390,140,7637,169
26-12-2020,BAN052,DLF -Holimavu,Bangalore,Combo,34,11327.59,1303.98,7426.9,120,0,0,26269,179,2490,181
27-12-2020,BAN052,DLF -Holimavu,Bangalore,Combo,44,14627.17,1215.25,8450.18,101,0,0,22740,111,4317,110
28-12-2020,BAN052,DLF -Holimavu,Bangalore,Combo,22,6495.57,296.43,2703,186,0,0,22572,179,5744,110
29-12-2020,BAN052,DLF -Holimavu,Bangalore,Combo,31,9275.08,909.89,0,183,0,0,24896,100,4228,193
30-12-2020,BAN052,DLF -Holimavu,Bangalore,Combo,34,11318,1186.58,7780.04,139,0,0,20897,169,5384,175
31-12-2020,BAN052,DLF -Holimavu,Bangalore,Combo,56,20445.26,2397.65,7736.24,118,0,0,21219,197,4122,143
01-12-2020,BAN056,Sarjapur Dark Kitchen,Bangalore,Combo,3,33441.72,6058.6,0,114,0,0,14490,194,5961,121
02-12-2020,BAN056,Sarjapur Dark Kitchen,Bangalore,Combo,2,16852.11,3458.11,0,119,0,0,12230,182,5475,129
03-12-2020,BAN056,Sarjapur Dark Kitchen,Bangalore,Combo,2,17337.04,2404.05,0,149,0,0,26955,163,3191,113
04-12-2020,BAN056,Sarjapur Dark Kitchen,Bangalore,Combo,2,14327.13,2396.93,0,124,0,0,19157,157,7578,108
05-12-2020,BAN056,Sarjapur Dark Kitchen,Bangalore,Combo,2,28222.53,4600.77,0,143,0,0,18773,179,1560,135
06-12-2020,BAN056,Sarjapur Dark Kitchen,Bangalore,Combo,3,27862.56,3644.55,0,188,0,0,25694,191,6720,101
07-12-2020,BAN056,Sarjapur Dark Kitchen,Bangalore,Combo,1,427,80,0,179,0,0,10819,173,1142,108
